GEO.id,GEO.id2,GEO.display-label,HD01_VD01,HD02_VD01,HD01_VD02,HD02_VD02,HD01_VD03,HD02_VD03,HD01_VD04,HD02_VD04,HD01_VD05,HD02_VD05,HD01_VD06,HD02_VD06,HD01_VD07,HD02_VD07,HD01_VD08,HD02_VD08,HD01_VD09,HD02_VD09,HD01_VD10,HD02_VD10,HD01_VD11,HD02_VD11,HD01_VD12,HD02_VD12,HD01_VD13,HD02_VD13,HD01_VD14,HD02_VD14,HD01_VD15,HD02_VD15,HD01_VD16,HD02_VD16,HD01_VD17,HD02_VD17
0500000US48121,48121,"Denton County, Texas",21303,441,10179,369,95,160,70,112,2583,745,2588,778,1316,583,2858,871,669,439,11124,274,34,57,468,402,3106,669,3473,923,1151,609,1629,640,1263,565
0500000US48139,48139,"Ellis County, Texas",6463,741,2679,320,88,110,780,525,806,397,655,440,128,164,179,181,43,71,3784,657,62,93,651,312,2109,824,533,476,0,288,429,389,0,288
0500000US48141,48141,"El Paso County, Texas",11015,820,5906,579,333,274,423,355,1104,438,1735,612,1036,552,877,374,398,283,5109,498,510,416,742,431,1254,632,1610,764,251,193,742,446,0,288
0500000US48157,48157,"Fort Bend County, Texas",55022,571,25330,255,88,128,1551,651,7433,1462,5731,1383,1792,694,6772,1458,1963,747,29692,428,326,212,2906,1138,6901,1234,7137,1453,2620,802,7243,1228,2559,660
0500000US48167,48167,"Galveston County, Texas",23189,311,9788,168,318,209,1339,495,3218,718,2658,781,547,365,1221,663,487,262,13401,221,363,256,1246,446,4019,885,4080,1016,2033,747,857,372,803,421
0500000US48183,48183,"Gregg County, Texas",13232,550,5742,340,280,235,1733,877,1644,625,801,671,632,585,263,228,389,358,7490,410,378,281,1290,477,2579,915,2538,970,10,17,258,223,437,396
0500000US48187,48187,"Guadalupe County, Texas",3355,284,1475,300,0,288,92,128,376,247,380,327,130,175,305,253,192,157,1880,275,0,288,216,181,589,255,434,306,154,155,127,123,360,322
0500000US48201,48201,"Harris County, Texas",380391,1874,164986,1133,7262,1495,22443,2980,56143,4236,39665,3247,9457,1791,20698,2295,9318,1475,215405,1179,9273,1799,25480,2476,65219,3957,60448,4650,11605,1829,28206,3304,15174,1863
0500000US48245,48245,"Jefferson County, Texas",46409,519,20094,325,1702,486,3170,1269,8784,1810,3872,1772,811,501,1180,795,575,460,26315,358,1940,520,3642,950,9575,1325,6994,1346,1215,651,1741,605,1208,1169
0500000US48257,48257,"Kaufman County, Texas",5198,561,2255,352,40,80,245,268,373,287,695,352,609,424,0,288,293,330,2943,327,84,94,369,267,752,431,387,302,634,388,685,479,32,62
0500000US48303,48303,"Lubbock County, Texas",9399,643,4194,454,403,353,401,280,2440,642,629,377,143,144,178,127,0,288,5205,440,316,364,1208,584,978,627,1657,598,130,147,427,316,489,356
0500000US48309,48309,"McLennan County, Texas",17893,715,7506,647,520,467,719,340,3316,1036,2083,848,311,249,502,326,55,99,10387,287,611,299,1473,606,2704,988,3101,921,708,344,1084,530,706,430
0500000US48339,48339,"Montgomery County, Texas",9158,1142,4544,584,73,113,815,684,1304,918,1036,631,76,123,836,808,404,425,4614,851,326,245,321,266,1375,592,522,290,610,540,1058,708,402,302
0500000US48355,48355,"Nueces County, Texas",6876,433,2865,413,114,153,556,516,913,502,663,341,464,417,60,106,95,114,4011,527,158,194,299,212,561,387,1389,567,311,248,942,867,351,238
0500000US48375,48375,"Potter County, Texas",4876,294,1967,183,43,71,121,114,584,400,725,354,366,279,0,288,128,134,2909,291,0,288,1319,550,568,339,671,424,64,116,156,232,131,194
0500000US48423,48423,"Smith County, Texas",19909,566,8498,556,348,277,1069,533,3781,769,1906,734,555,274,604,338,235,250,11411,72,496,286,579,255,3709,848,3620,803,1080,509,1362,513,565,286
0500000US48439,48439,"Tarrant County, Texas",123573,1006,55597,806,1290,501,5311,1117,16963,2236,14555,2026,7345,1816,6447,1346,3686,1381,67976,561,1419,530,8619,1709,20235,2304,17336,2549,6283,1405,9452,1741,4632,1216
0500000US48441,48441,"Taylor County, Texas",4140,388,2003,373,26,47,540,367,571,318,447,267,250,219,169,174,0,288,2137,286,49,80,401,298,776,417,608,301,118,125,185,229,0,288
0500000US48453,48453,"Travis County, Texas",40402,1933,18763,847,601,339,2845,993,3813,966,5147,1084,1254,694,3359,1203,1744,752,21639,1251,511,380,2000,699,5740,986,5857,1547,2329,861,3814,1176,1388,540
0500000US48491,48491,"Williamson County, Texas",12140,918,6301,496,36,55,263,299,2004,974,1507,547,317,318,1821,889,353,267,5839,702,41,53,772,752,1161,514,2172,973,448,301,1098,822,147,182
0500000US49035,49035,"Salt Lake County, Utah",6098,657,3412,457,358,306,150,149,637,497,1537,664,44,77,629,428,57,102,2686,490,168,210,206,187,541,376,732,356,239,213,431,361,369,340
0500000US51003,51003,"Albemarle County, Virginia",5195,385,2233,272,174,181,277,197,844,386,196,240,48,84,449,313,245,242,2962,206,63,101,247,192,1044,449,502,376,42,79,681,581,383,344
0500000US51013,51013,"Arlington County, Virginia",11714,554,5440,320,182,230,388,240,871,545,2052,924,0,284,936,433,1011,504,6274,379,307,273,1094,545,1705,655,1473,767,236,220,934,450,525,447
0500000US51041,51041,"Chesterfield County, Virginia",32589,902,14850,666,276,264,1237,623,5965,1255,3385,1201,1088,538,2125,670,774,423,17739,551,181,176,1159,459,4365,1060,4844,960,1323,530,3151,963,2716,858
0500000US51059,51059,"Fairfax County, Virginia",56988,307,25998,224,358,391,866,457,4786,1257,6445,1260,1647,624,6114,1325,5782,1373,30990,255,1378,676,1571,630,7242,1612,7736,1743,2043,716,6276,1355,4744,1178
0500000US51085,51085,"Hanover County, Virginia",5656,827,2344,442,446,260,198,166,892,466,310,296,131,164,180,216,187,157,3312,441,290,252,645,440,753,451,949,561,231,199,385,269,59,89
0500000US51087,51087,"Henrico County, Virginia",46147,734,19643,439,561,279,2033,472,6014,1083,5546,1205,1356,695,2610,817,1523,596,26504,398,557,302,2798,666,7505,1287,6159,1247,2253,981,5363,1121,1869,755
0500000US51107,51107,"Loudoun County, Virginia",10074,731,5083,437,39,65,331,263,1880,771,366,368,117,196,1489,437,861,421,4991,443,247,240,375,305,1169,556,408,233,431,326,1649,956,712,486
0500000US51153,51153,"Prince William County, Virginia",37251,435,17809,93,195,239,863,580,4524,1141,4265,1196,3008,1112,2700,974,2254,864,19442,426,299,277,1554,725,5139,1226,5808,1339,1057,557,3634,1031,1951,932
0500000US51177,51177,"Spotsylvania County, Virginia",11029,942,5723,467,86,141,829,462,2270,956,1058,603,379,326,692,601,409,307,5306,946,409,433,450,327,1401,715,1156,734,484,506,887,649,519,379
0500000US51179,51179,"Stafford County, Virginia",10592,970,5195,636,29,47,386,300,1149,577,1389,735,141,131,820,459,1281,983,5397,569,169,129,173,136,1107,469,1506,542,358,325,1250,525,834,380
0500000US51510,51510,"Alexandria city, Virginia",20497,1796,9293,1023,176,153,1104,546,3200,915,2321,742,469,388,1460,766,563,380,11204,953,223,254,1412,698,2243,801,2699,1029,903,460,3004,1273,720,515
0500000US51550,51550,"Chesapeake city, Virginia",35868,1014,14647,1007,500,295,1879,781,3229,994,5156,1283,866,569,1763,692,1254,555,21221,106,1065,709,1449,562,5427,1181,5585,1202,1323,597,3258,928,3114,866
0500000US51650,51650,"Hampton city, Virginia",37661,598,16716,191,550,299,1560,723,4544,1094,5118,977,896,467,3267,976,781,495,20945,486,461,273,2677,936,4170,820,6222,1277,2019,768,3147,1016,2249,814
0500000US51680,51680,"Lynchburg city, Virginia",11006,1493,4404,891,571,447,1015,545,1419,564,543,379,161,213,555,406,140,182,6602,966,520,324,1235,484,2249,718,1771,773,446,443,266,254,115,136
0500000US51700,51700,"Newport News city, Virginia",40742,987,17586,517,328,352,1939,935,7723,1195,4449,1007,1315,538,1192,561,640,367,23156,844,950,479,3156,916,6842,1225,8079,1300,1472,617,1628,661,1029,454
0500000US51710,51710,"Norfolk city, Virginia",51285,725,21496,538,1399,640,4378,800,7049,1083,5303,928,1709,703,1439,683,219,164,29789,490,1715,594,5345,928,8040,1666,8381,1341,2099,744,3064,980,1145,581
0500000US51740,51740,"Portsmouth city, Virginia",29123,358,12276,340,898,461,2333,860,4650,1082,2031,648,621,417,1288,714,455,304,16847,94,734,390,2923,864,4719,1041,4258,1011,1737,763,1728,653,748,406
0500000US51760,51760,"Richmond city, Virginia",60869,740,24338,472,2094,698,5628,1044,8082,1382,4731,1480,835,475,2365,754,603,376,36531,441,2312,745,6440,1328,14282,1881,7700,1470,1117,512,3239,965,1441,598
0500000US51770,51770,"Roanoke city, Virginia",14615,622,5871,329,350,292,1003,488,2615,565,591,324,517,382,535,317,260,219,8744,524,269,283,1341,462,3330,796,1625,658,974,504,1090,484,115,143
0500000US51800,51800,"Suffolk city, Virginia",19323,715,8398,629,505,314,887,452,3124,768,1583,521,1331,661,695,357,273,214,10925,529,1007,426,1650,545,3687,773,2518,888,738,416,1138,531,187,162
0500000US51810,51810,"Virginia Beach city, Virginia",46826,1372,21508,820,411,262,1670,779,7279,1214,5981,1349,1868,819,2993,946,1306,687,25318,939,1315,495,1568,741,6122,1262,7813,1543,2645,885,3149,885,2706,820
0500000US53033,53033,"King County, Washington",61412,1622,31345,849,1485,730,4658,1524,8395,1510,6756,1438,2743,926,5773,1598,1535,661,30067,1308,787,431,3378,1319,8296,1857,10332,1991,3315,1147,2639,871,1320,663
0500000US53053,53053,"Pierce County, Washington",29146,742,15364,533,216,293,1049,582,3790,975,3630,1013,3744,1158,2203,1050,732,494,13782,485,288,207,1488,543,3992,815,4055,947,1887,701,1458,599,614,428
0500000US53061,53061,"Snohomish County, Washington",7674,1085,4840,745,0,268,284,332,1288,759,1093,663,724,514,1239,681,212,189,2834,697,304,334,88,155,595,491,974,399,345,250,397,287,131,121
0500000US54039,54039,"Kanawha County, West Virginia",9057,528,3985,360,330,305,219,239,1631,702,989,524,0,266,514,430,302,236,5072,409,56,73,338,205,1655,689,1677,832,517,475,628,555,201,167
0500000US55025,55025,"Dane County, Wisconsin",9168,610,4641,287,141,133,633,565,1513,710,1366,866,278,250,440,290,270,211,4527,551,258,286,1329,516,722,502,629,375,306,282,683,388,600,382
0500000US55079,55079,"Milwaukee County, Wisconsin",120876,1008,49827,857,3138,1188,6692,1259,16804,1949,13523,1719,3658,1600,4364,1249,1648,705,71049,717,3336,855,11495,1481,23298,2597,19874,2220,3990,1154,6567,1602,2489,780
0500000US55101,55101,"Racine County, Wisconsin",10427,829,4664,576,0,211,948,509,2331,650,942,536,53,89,241,225,149,165,5763,433,234,224,1285,571,1528,575,1959,591,442,281,315,240,0,211
